timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,SMA 20,SMA 10,EMA 20,EMA 10,Real Lower Band 20,Real Upper Band 20,Real Middle Band 20,MACD 20,MACD_Signal 20,MACD_Hist 20,RSI 20
2018-02-02,166.0,166.8,160.1,160.5,38.48819825,85436075,0.0,1.0,41.5441,40.8028,41.04,40.494,39.2383,43.8499,41.5441,-0.4809,-0.1008,-0.38,31.4806
2018-02-05,159.1,163.88,156.0,156.49,37.5265927984,66090446,0.0,1.0,41.3222,40.3109,40.7054,39.9545,38.4391,44.2053,41.3222,-0.6957,-0.2198,-0.4759,27.7664
2018-02-06,154.83,163.72,154.0,163.03,39.0948969514,66625484,0.0,1.0,41.1864,39.975,40.552,39.7982,38.1561,44.2168,41.1864,-0.7309,-0.322,-0.4089,39.933
2018-02-07,163.09,163.4,159.07,159.54,38.2579884661,50852130,0.0,1.0,41.0091,39.6229,40.3336,39.5181,37.7386,44.2796,41.0091,-0.817,-0.421,-0.3959,36.4814
2018-02-08,160.29,161.0,155.03,155.15,37.2052583083,49594129,0.0,1.0,40.7796,39.2402,40.0356,39.0976,37.1388,44.4205,40.7796,-0.9591,-0.5286,-0.4304,32.7349
2018-02-09,157.07,157.89,150.24,156.41,37.6584838204,66723743,0.63,1.0,40.5609,38.8932,39.8092,38.836,36.727,44.3948,40.5609,-1.0233,-0.6276,-0.3957,35.7262
2018-02-12,158.5,163.89,157.51,162.71,39.1753206472,60560145,0.0,1.0,40.3964,38.783,39.7489,38.8977,36.6217,44.171,40.3964,-0.941,-0.6902,-0.2507,44.4317
2018-02-13,161.95,164.75,161.65,164.34,39.5677720801,32104756,0.0,1.0,40.2622,38.7358,39.7316,39.0195,36.5709,43.9535,40.2622,-0.8344,-0.7191,-0.1153,46.4086
2018-02-14,163.04,167.54,162.88,167.37,40.2972983634,39669178,0.0,1.0,40.1297,38.7506,39.7855,39.2518,36.6493,43.61,40.1297,-0.6832,-0.7119,0.0287,49.8964
2018-02-15,169.79,173.09,169.0,172.99,41.65041312,50609595,0.0,1.0,40.0628,38.8922,39.9631,39.6879,36.7576,43.3681,40.0628,-0.4491,-0.6593,0.2103,55.5451
2018-02-16,172.36,174.82,171.77,172.43,41.5155831798,39638793,0.0,1.0,39.9989,39.195,40.111,40.0202,36.8624,43.1353,39.9989,-0.2712,-0.5817,0.3105,54.8959
2018-02-20,172.05,174.26,171.42,171.85,41.3759378847,33531012,0.0,1.0,39.9454,39.5799,40.2314,40.2667,36.944,42.9468,39.9454,-0.14,-0.4934,0.3534,54.2053
2018-02-21,172.83,174.12,171.01,171.07,41.1881390395,35833514,0.0,1.0,39.8821,39.7892,40.3225,40.4343,37.0462,42.718,39.8821,-0.0505,-0.4048,0.3543,53.2568
2018-02-22,171.8,173.95,171.71,172.5,41.5324369223,30504116,0.0,1.0,39.8698,40.1167,40.4378,40.6339,37.065,42.6746,39.8698,0.0476,-0.3143,0.3619,54.7837
2018-02-23,173.67,175.65,173.54,175.5,42.2547401732,33329232,0.0,1.0,39.9309,40.6216,40.6108,40.9286,36.978,42.8838,39.9309,0.1816,-0.2151,0.3967,57.8259
2018-02-26,176.35,179.39,176.21,178.97,43.0902042666,36886432,0.0,1.0,40.029,41.1648,40.8469,41.3216,36.8056,43.2524,40.029,0.3511,-0.1019,0.453,61.0192
2018-02-27,179.1,180.48,178.16,178.39,42.9505589715,38685165,0.0,1.0,40.1627,41.5423,41.0473,41.6178,36.6966,43.6288,40.1627,0.4688,0.0123,0.4566,60.217
2018-02-28,179.26,180.62,178.05,178.12,42.8855516789,33604574,0.0,1.0,40.305,41.8741,41.2224,41.8483,36.6427,43.9673,40.305,0.5505,0.1199,0.4306,59.8316
2018-03-01,178.54,179.78,172.66,175.0,42.134356298,48801970,0.0,1.0,40.4042,42.0578,41.3092,41.9003,36.6575,44.1509,40.4042,0.5483,0.2056,0.3427,55.5096
2018-03-02,172.8,176.3,172.45,176.21,42.4256852759,38453950,0.0,1.0,40.5138,42.1353,41.4156,41.9958,36.6666,44.361,40.5138,0.5635,0.2772,0.2864,56.784
2018-03-05,175.21,177.74,174.52,176.82,42.5725536035,28401366,0.0,1.0,40.718,42.241,41.5257,42.1007,36.889,44.547,40.718,0.5808,0.3379,0.2429,57.4311
2018-03-06,177.91,178.25,176.13,176.67,42.536438441,23788506,0.0,1.0,40.9685,42.3571,41.622,42.1799,37.3581,44.5788,40.9685,0.5848,0.3873,0.1975,57.2094
2018-03-07,174.94,175.85,174.27,175.03,42.1415793305,31703462,0.0,1.0,41.1208,42.4524,41.6715,42.1729,37.5831,44.6585,41.1208,0.5498,0.4198,0.13,54.7756
2018-03-08,175.48,177.12,175.07,176.94,42.6014457336,23163767,0.0,1.0,41.338,42.5593,41.7601,42.2509,38.0025,44.6735,41.338,0.5528,0.4464,0.1064,57.0173
2018-03-09,177.96,180.0,177.39,179.98,43.3333796944,31385134,0.0,1.0,41.6444,42.6672,41.9099,42.4477,38.793,44.4958,41.6444,0.6072,0.4785,0.1287,60.3131
2018-03-12,180.29,182.39,180.21,181.72,43.7523155799,32055405,0.0,1.0,41.9491,42.7334,42.0854,42.6849,39.6102,44.288,41.9491,0.6763,0.5181,0.1582,62.0655
2018-03-13,182.59,183.5,179.24,179.97,43.3309720169,31168404,0.0,1.0,42.1569,42.7714,42.204,42.8024,40.1219,44.1918,42.1569,0.6892,0.5523,0.1369,59.2936
2018-03-14,180.32,180.52,177.81,178.44,42.962597359,29075469,0.0,1.0,42.3266,42.7791,42.2762,42.8315,40.6489,44.0044,42.3266,0.662,0.5743,0.0878,56.9528
2018-03-15,178.5,180.24,178.07,178.65,43.0131585865,22584565,0.0,1.0,42.4624,42.867,42.3464,42.8645,41.044,43.8808,42.4624,0.6372,0.5869,0.0504,57.1969
2018-03-16,178.65,179.12,177.62,178.02,42.8614749039,36836456,0.0,1.0,42.523,42.9106,42.3955,42.864,41.1456,43.9003,42.523,0.5984,0.5892,0.0093,56.1906
2018-03-19,177.32,177.47,173.66,175.3,42.2065866231,32804695,0.0,1.0,42.5575,42.874,42.3775,42.7444,41.2501,43.8649,42.5575,0.509,0.5731,-0.0642,52.0301
2018-03-20,175.24,176.8,174.94,175.24,42.1921405581,19314039,0.0,1.0,42.5983,42.8396,42.3598,42.644,41.3941,43.8025,42.5983,0.4319,0.5449,-0.113,51.9408
2018-03-21,175.04,175.09,171.26,171.27,41.2362925895,35247358,0.0,1.0,42.6007,42.749,42.2528,42.3881,41.4076,43.7938,42.6007,0.2904,0.494,-0.2036,46.3948
2018-03-22,170.0,172.68,168.6,168.85,40.6536346338,41051076,0.0,1.0,42.5568,42.5543,42.1005,42.0727,41.1619,43.9517,42.5568,0.1297,0.4211,-0.2914,43.4199
2018-03-23,168.39,169.92,164.94,164.94,39.7122327303,40248954,0.0,1.0,42.4297,42.1921,41.8731,41.6435,40.5639,44.2954,42.4297,-0.0727,0.3224,-0.3951,39.1505
2018-03-26,168.07,173.1,166.44,172.77,41.5974442149,36272617,0.0,1.0,42.355,41.9767,41.8468,41.6352,40.4815,44.2285,42.355,-0.0801,0.2419,-0.322,49.5975
2018-03-27,173.68,175.15,166.92,168.34,40.5308430812,38962839,0.0,1.0,42.234,41.6966,41.7215,41.4344,40.2225,44.2455,42.234,-0.1701,0.1595,-0.3296,44.9967
2018-03-28,167.25,170.02,165.19,166.48,40.0830150657,41668545,0.0,1.0,42.0939,41.4087,41.5654,41.1887,39.9012,44.2866,42.0939,-0.2744,0.0727,-0.3471,43.2246
2018-03-29,167.81,171.75,166.9,167.78,40.396013141,38398505,0.0,1.0,42.007,41.147,41.4541,41.0446,39.6931,44.3209,42.007,-0.328,-0.0074,-0.3206,44.8233
2018-04-02,166.64,168.94,164.47,166.68,40.1311686157,37586791,0.0,1.0,41.8923,40.8739,41.3281,40.8785,39.4489,44.3356,41.8923,-0.3874,-0.0834,-0.304,43.7266
2018-04-03,167.64,168.75,164.88,168.39,40.5428814687,30278046,0.0,1.0,41.7908,40.7076,41.2533,40.8175,39.3007,44.2809,41.7908,-0.3966,-0.1461,-0.2506,45.8929
2018-04-04,164.88,172.01,164.77,171.61,41.3181536246,34605489,0.0,1.0,41.7299,40.6202,41.2595,40.9085,39.2562,44.2036,41.7299,-0.3375,-0.1844,-0.1532,49.7288
2018-04-05,172.58,174.23,172.08,172.8,41.6046672474,26933197,0.0,1.0,41.703,40.657,41.2923,41.0351,39.2361,44.1699,41.703,-0.2645,-0.2004,-0.0641,51.078
2018-04-06,170.97,172.48,168.2,168.38,40.5404737912,35005290,0.0,1.0,41.6,40.6457,41.2207,40.9451,39.1197,44.0803,41.6,-0.2892,-0.2182,-0.0711,46.2272
2018-04-09,169.88,173.09,169.85,170.05,40.9425559342,29017718,0.0,1.0,41.4804,40.7687,41.1942,40.9447,39.1182,43.8427,41.4804,-0.2732,-0.2292,-0.044,48.1843
2018-04-10,173.0,174.0,171.53,173.25,41.7130127351,28614241,0.0,1.0,41.3785,40.7803,41.2437,41.0844,39.2531,43.5038,41.3785,-0.196,-0.2225,0.0265,51.728
2018-04-11,172.23,173.92,171.7,172.44,41.5179908573,22431640,0.0,1.0,41.2878,40.879,41.2698,41.1632,39.3576,43.218,41.2878,-0.1489,-0.2078,0.0589,50.8023
2018-04-12,173.41,175.0,173.04,174.14,41.9272960328,22889285,0.0,1.0,41.2361,41.0634,41.3324,41.3021,39.4372,43.0349,41.2361,-0.0777,-0.1818,0.1041,52.6734
2018-04-13,174.78,175.84,173.85,174.73,42.0693490055,25124255,0.0,1.0,41.1889,41.2308,41.4026,41.4416,39.5353,42.8424,41.1889,-0.0096,-0.1474,0.1377,53.322
2018-04-16,175.03,176.19,174.83,175.82,42.3317858533,21578420,0.0,1.0,41.1624,41.4508,41.4911,41.6035,39.6025,42.7222,41.1624,0.0647,-0.1049,0.1697,54.5337
2018-04-17,176.49,178.94,176.41,178.24,42.9144438089,26605442,0.0,1.0,41.1978,41.688,41.6266,41.8418,39.5173,42.8782,41.1978,0.1687,-0.0502,0.2189,57.1341
2018-04-18,177.81,178.82,176.88,177.84,42.8181367088,20754538,0.0,1.0,41.2291,41.838,41.7401,42.0193,39.455,43.0032,41.2291,0.2406,0.008,0.2327,56.5712
2018-04-19,173.76,175.39,172.66,172.8,41.6046672474,34808800,0.0,1.0,41.2475,41.838,41.7272,41.9439,39.4658,43.0291,41.2475,0.1974,0.0458,0.1515,50.0326
2018-04-20,170.6,171.22,165.43,165.72,39.9000315755,65491140,0.0,1.0,41.2098,41.7739,41.5532,41.5723,39.3494,43.0702,41.2098,0.0253,0.0417,-0.0165,42.7296
2018-04-23,166.83,166.92,164.09,165.24,39.7844630554,36515477,0.0,1.0,41.2134,41.6581,41.3847,41.2473,39.3644,43.0624,41.2134,-0.1191,0.0096,-0.1286,42.2891
2018-04-24,165.67,166.33,161.22,162.94,39.2306972297,33692017,0.0,1.0,41.0951,41.4099,41.1796,40.8806,39.0654,43.1248,41.0951,-0.275,-0.0473,-0.2276,40.1988
2018-04-25,162.62,165.42,162.41,163.65,39.4016423324,28382084,0.0,1.0,41.0386,41.1983,41.0103,40.6117,38.89,43.1873,41.0386,-0.3804,-0.1139,-0.2664,41.1441
2018-04-26,164.12,165.73,163.37,164.22,39.5388799501,27963014,0.0,1.0,41.0114,40.9594,40.8701,40.4166,38.8021,43.2207,41.0114,-0.4476,-0.1807,-0.267,41.92
2018-04-27,164.0,164.33,160.63,162.32,39.0814212246,35655839,0.0,1.0,40.9457,40.6606,40.6998,40.1739,38.5935,43.2979,40.9457,-0.5317,-0.2509,-0.2808,40.0668
2018-04-30,162.13,167.26,161.84,165.26,39.7892784104,42427424,0.0,1.0,40.9286,40.4064,40.6131,40.104,38.5481,43.309,40.9286,-0.5351,-0.3077,-0.2274,44.0926
2018-05-01,166.41,169.2,165.27,169.1,40.7138265714,53569376,0.0,1.0,40.9371,40.1863,40.6227,40.2148,38.5611,43.3132,40.9371,-0.4579,-0.3378,-0.1201,48.8192
2018-05-02,175.23,177.75,173.8,176.57,42.512361666,66539371,0.0,1.0,40.9968,40.1557,40.8026,40.6326,38.5273,43.4664,40.9968,-0.2487,-0.32,0.0712,56.372
2018-05-03,175.88,177.5,174.44,176.89,42.5894073461,34068180,0.0,1.0,41.0461,40.2542,40.9728,40.9884,38.4922,43.6,41.0461,-0.0758,-0.2711,0.1953,56.6604
2018-05-04,178.25,184.25,178.17,183.83,44.260335533,56201317,0.0,1.0,41.2321,40.6902,41.2859,41.5833,38.334,44.1302,41.2321,0.1938,-0.1782,0.3719,62.3432
2018-05-07,185.18,187.67,184.75,185.16,44.5805566408,42451423,0.0,1.0,41.414,41.1698,41.5997,42.1282,38.1748,44.6532,41.414,0.4283,-0.0569,0.4852,63.3136
2018-05-08,184.99,186.22,183.67,186.05,44.7948399386,28402777,0.0,1.0,41.5681,41.7263,41.904,42.6131,38.0092,45.127,41.5681,0.6243,0.0794,0.5449,63.9677
2018-05-09,186.55,187.4,185.22,187.36,45.1102456914,23211241,0.0,1.0,41.7477,42.2971,42.2093,43.0671,37.8688,45.6265,41.7477,0.7959,0.2227,0.5732,64.9362
2018-05-10,187.74,190.37,187.65,190.04,45.7555032622,27989289,0.0,1.0,41.9391,42.9188,42.5471,43.5559,37.6841,46.1941,41.9391,0.9728,0.3727,0.6001,66.8548
2018-05-11,189.49,190.06,187.45,188.59,45.582150482,26212221,0.73,1.0,42.1147,43.5689,42.8361,43.9243,37.5724,46.657,42.1147,1.0864,0.5154,0.571,65.8361
2018-05-14,189.01,189.53,187.86,188.15,45.4758026045,20778772,0.0,1.0,42.2719,44.1375,43.0875,44.2064,37.4987,47.0452,42.2719,1.1546,0.6433,0.5113,65.1945
2018-05-15,186.78,187.07,185.1,186.44,45.0624960807,23695159,0.0,1.0,42.3793,44.5724,43.2756,44.3621,37.4587,47.3,42.3793,1.1618,0.747,0.4149,62.6953
2018-05-16,186.07,188.46,186.0,188.18,45.4830535961,19183064,0.0,1.0,42.5126,44.8694,43.4858,44.5659,37.4107,47.6145,42.5126,1.1879,0.8352,0.3527,64.1666
2018-05-17,188.0,188.91,186.36,186.99,45.1954309275,17294029,0.0,1.0,42.6921,45.13,43.6487,44.6803,37.4791,47.9051,42.6921,1.1718,0.9025,0.2693,62.395
2018-05-18,187.19,187.81,186.13,186.31,45.0310751169,18297728,0.0,1.0,42.9487,45.2071,43.7803,44.7441,37.806,48.0913,42.9487,1.1327,0.9485,0.1842,61.3757
2018-05-21,188.0,189.27,186.91,187.63,45.3501187493,18400787,0.0,1.0,43.227,45.2841,43.9298,44.8543,38.1982,48.2557,43.227,1.1146,0.9817,0.1329,62.6233
2018-05-22,188.38,188.88,186.78,187.16,45.2365198802,15240704,0.0,1.0,43.5272,45.3282,44.0543,44.9238,38.7795,48.275,43.5272,1.0787,1.0011,0.0776,61.8742
2018-05-23,186.35,188.5,185.76,188.36,45.526559546,20058415,0.0,1.0,43.8335,45.3699,44.1945,45.0334,39.4107,48.2563,43.8335,1.0614,1.0132,0.0482,63.0618
2018-05-24,188.77,188.84,186.21,188.15,45.4758026045,23233975,0.0,1.0,44.1303,45.3419,44.3165,45.1138,40.1229,48.1378,44.1303,1.0317,1.0169,0.0148,62.702
2018-05-25,188.23,189.65,187.65,188.58,45.5797334847,17460963,0.0,1.0,44.4553,45.3417,44.4368,45.1985,41.1448,47.7657,44.4553,1.0049,1.0145,-0.0095,63.1551
2018-05-29,187.6,188.75,186.87,187.9,45.4153776741,22514075,0.0,1.0,44.7366,45.3356,44.53,45.238,42.1924,47.2807,44.7366,0.9594,1.0035,-0.044,61.9033
2018-05-30,187.72,188.0,186.78,187.5,45.3186977855,18690547,0.0,1.0,44.9668,45.3612,44.6051,45.2526,43.2084,46.7252,44.9668,0.9051,0.9838,-0.0787,61.1528
2018-05-31,187.22,188.23,186.14,186.87,45.1664269609,27482793,0.0,1.0,45.0995,45.3296,44.6586,45.237,43.7487,46.4503,45.0995,0.8401,0.9551,-0.1149,59.9479
2018-06-01,187.99,190.26,187.75,190.24,45.9809550225,23442510,0.0,1.0,45.2691,45.4081,44.7845,45.3722,44.4914,46.0468,45.2691,0.8446,0.933,-0.0884,63.9477
2018-06-04,191.64,193.42,191.35,191.83,46.3652575797,26266174,0.0,1.0,45.3743,45.5415,44.9351,45.5528,44.6015,46.1472,45.3743,0.8691,0.9202,-0.0511,65.6514
2018-06-05,193.07,193.94,192.36,193.31,46.7229731675,21565963,0.0,1.0,45.4815,45.6788,45.1054,45.7655,44.5931,46.3698,45.4815,0.907,0.9176,-0.0106,67.1713
2018-06-06,193.63,194.08,191.92,193.98,46.884911981,20933619,0.0,1.0,45.586,45.8437,45.2748,45.9691,44.5636,46.6083,45.586,0.9392,0.9219,0.0173,67.8493
2018-06-07,194.14,194.2,192.34,193.46,46.7592281258,21347180,0.0,1.0,45.6684,45.9669,45.4162,46.1127,44.5513,46.7855,45.6684,0.9438,0.9263,0.0175,66.7235
2018-06-08,191.17,192.0,189.77,191.7,46.3338366159,26656799,0.0,1.0,45.6973,46.0527,45.5036,46.1529,44.5433,46.8513,45.6973,0.9026,0.9215,-0.0189,62.9995
2018-06-11,191.35,191.97,190.21,191.23,46.2202377468,18308460,0.0,1.0,45.7292,46.1168,45.5718,46.1652,44.5546,46.9038,45.7292,0.851,0.9074,-0.0564,62.0264
2018-06-12,191.39,192.61,191.15,192.28,46.4740224544,16911141,0.0,1.0,45.7791,46.2227,45.6578,46.2213,44.5676,46.9907,45.7791,0.8212,0.8902,-0.069,63.3574
2018-06-13,192.42,192.88,190.44,190.7,46.0921368944,21638393,0.0,1.0,45.8306,46.3,45.6991,46.1978,44.6584,47.0028,45.8306,0.7579,0.8637,-0.1058,60.0249
2018-06-14,191.55,191.57,190.22,190.8,46.1163068665,21610074,0.0,1.0,45.8623,46.395,45.7389,46.183,44.6951,47.0294,45.8623,0.7017,0.8313,-0.1296,60.1645
2018-06-15,190.03,190.16,188.26,188.84,45.6425754123,61719160,0.0,1.0,45.8846,46.3611,45.7297,46.0848,44.7529,47.0164,45.8846,0.6119,0.7874,-0.1756,56.1211
2018-06-18,187.88,189.22,187.2,188.74,45.6184054402,18484865,0.0,1.0,45.914,46.2865,45.7191,46.0,44.8435,46.9845,45.914,0.5326,0.7365,-0.2039,55.9193
2018-06-19,185.14,186.33,183.45,185.69,44.8812212895,33578455,0.0,1.0,45.8906,46.1023,45.6393,45.7966,44.7532,47.0279,45.8906,0.4056,0.6703,-0.2647,50.1311
2018-06-20,186.35,187.2,185.73,186.5,45.076998064,20628701,0.0,1.0,45.8826,45.9215,45.5857,45.6657,44.725,47.0402,45.8826,0.317,0.5996,-0.2826,51.5336
2018-06-21,187.25,188.35,184.94,185.46,44.8256303536,25711898,0.0,1.0,45.8475,45.7281,45.5134,45.513,44.6093,47.0858,45.8475,0.224,0.5245,-0.3005,49.6466
2018-06-22,186.12,186.15,184.7,184.92,44.695112504,27200447,0.0,1.0,45.8085,45.5643,45.4354,45.3643,44.4799,47.1371,45.8085,0.1382,0.4472,-0.309,48.6725
2018-06-25,183.4,184.92,180.73,182.17,44.0304382698,31663096,0.0,1.0,45.731,45.3453,45.3016,45.1218,44.1939,47.2682,45.731,0.0164,0.3611,-0.3447,44.0404
2018-06-26,182.99,186.53,182.54,184.43,44.5766796404,24569201,0.0,1.0,45.6891,45.1556,45.2326,45.0227,44.0759,47.3023,45.6891,-0.0357,0.2817,-0.3174,48.297
2018-06-27,185.23,187.28,184.03,184.16,44.5114207156,25285328,0.0,1.0,45.6487,44.9975,45.1639,44.9297,43.9618,47.3357,45.6487,-0.0813,0.2091,-0.2904,47.8394
2018-06-28,184.1,186.21,183.8,185.5,44.8352983425,17365235,0.0,1.0,45.6322,44.8694,45.1326,44.9125,43.9203,47.3441,45.6322,-0.0903,0.1492,-0.2395,50.2995
2018-06-29,186.29,187.19,182.91,185.11,44.7410354511,22737666,0.0,1.0,45.5702,44.7792,45.0953,44.8814,43.8238,47.3165,45.5702,-0.1038,0.0986,-0.2024,49.5831
2018-07-02,183.82,187.3,183.42,187.18,45.2413538746,17731343,0.0,1.0,45.514,44.7415,45.1092,44.9468,43.8016,47.2264,45.514,-0.0733,0.0642,-0.1375,53.2995
2018-07-03,187.79,187.95,183.54,183.92,44.4534127825,13954806,0.0,1.0,45.4005,44.6987,45.0468,44.8571,43.7232,47.0778,45.4005,-0.1114,0.0291,-0.1405,47.4955
2018-07-05,185.26,186.41,184.28,185.4,44.8111283703,16604248,0.0,1.0,45.2968,44.6722,45.0243,44.8487,43.7479,46.8458,45.2968,-0.1115,0.001,-0.1125,50.0926
2018-07-06,185.42,188.43,185.2,187.97,45.4322966546,17485245,0.0,1.0,45.2305,44.7328,45.0632,44.9548,43.8313,46.6296,45.2305,-0.0607,-0.0113,-0.0493,54.2308
2018-07-09,189.5,190.68,189.3,190.58,46.0631329278,19756634,0.0,1.0,45.2169,44.8696,45.1584,45.1564,43.8561,46.5778,45.2169,0.0301,-0.0031,0.0332,57.9575
2018-07-10,190.71,191.28,190.18,190.35,46.0075419918,15939149,0.0,1.0,45.2063,45.0673,45.2393,45.3111,43.8739,46.5387,45.2063,0.0965,0.0169,0.0796,57.523
2018-07-11,188.5,189.78,187.61,187.88,45.4105436797,18831470,0.0,1.0,45.1531,45.1507,45.2556,45.3292,43.9486,46.3576,45.1531,0.0997,0.0334,0.0663,53.0293
2018-07-12,189.53,191.41,189.31,191.03,46.1718978025,18041131,0.0,1.0,45.1571,45.3168,45.3429,45.4824,43.9397,46.3745,45.1571,0.1619,0.0591,0.1028,57.4876
2018-07-13,191.08,191.84,190.9,191.33,46.2444077189,12519792,0.0,1.0,45.1635,45.4577,45.4287,45.621,43.9249,46.4022,45.1635,0.2145,0.0902,0.1243,57.8883
2018-07-16,191.52,192.65,190.42,190.91,46.1428938359,15043110,0.0,1.0,45.1885,45.5979,45.4967,45.7159,43.8933,46.4838,45.1885,0.2452,0.1212,0.124,57.0952
2018-07-17,189.75,191.87,189.2,191.45,46.2734116855,15534523,0.0,1.0,45.2213,45.7011,45.5707,45.8172,43.8531,46.5895,45.2213,0.2769,0.1523,0.1246,57.8763
2018-07-18,191.78,191.8,189.93,190.4,46.0196269779,16393381,0.0,1.0,45.2782,45.8577,45.6135,45.854,43.8771,46.6794,45.2782,0.2783,0.1775,0.1008,55.7973
2018-07-19,189.69,192.55,189.69,191.88,46.3773425658,20286752,0.0,1.0,45.3432,46.0143,45.6862,45.9492,43.8668,46.8197,45.3432,0.3048,0.203,0.1018,58.0339
2018-07-20,191.78,192.43,190.17,191.44,46.2709946883,20706042,0.0,1.0,45.4155,46.0982,45.7419,46.0077,43.9064,46.9246,45.4155,0.3136,0.2251,0.0885,57.1293
2018-07-23,190.68,191.96,189.56,191.61,46.312083641,15989365,0.0,1.0,45.4963,46.1231,45.7962,46.063,43.977,47.0157,45.4963,0.3201,0.2441,0.076,57.3994
2018-07-24,192.45,193.66,192.05,193.0,46.6480462539,18697898,0.0,1.0,45.6272,46.1871,45.8773,46.1694,44.1866,47.0678,45.6272,0.3485,0.265,0.0835,59.5904
2018-07-25,193.06,194.85,192.43,194.82,47.087939747,16826483,0.0,1.0,45.7528,46.3549,45.9926,46.3364,44.2634,47.2422,45.7528,0.4018,0.2923,0.1094,62.2653
2018-07-26,194.61,195.96,193.61,194.21,46.9405029169,19075964,0.0,1.0,45.8742,46.4317,46.0829,46.4462,44.4137,47.3348,45.8742,0.4272,0.3193,0.1079,60.8444
2018-07-27,194.99,195.19,190.1,190.98,46.1598128164,24023972,0.0,1.0,45.9405,46.4233,46.0902,46.3942,44.5562,47.3247,45.9405,0.3799,0.3314,0.0485,53.9784
2018-07-30,191.9,192.2,189.07,189.91,45.9011941144,21029535,0.0,1.0,45.9985,46.3991,46.0722,46.3045,44.7276,47.2694,45.9985,0.318,0.3287,-0.0108,51.9348
2018-07-31,190.3,192.14,189.34,190.29,45.9930400086,39373038,0.0,1.0,46.0361,46.3711,46.0647,46.2479,44.8134,47.2587,46.0361,0.2731,0.3176,-0.0445,52.6056
2018-08-01,199.13,201.76,197.31,201.5,48.7024938868,67935716,0.0,1.0,46.2485,46.6393,46.3159,46.6942,44.7534,47.7436,46.2485,0.451,0.3443,0.1067,66.9347
2018-08-02,200.58,208.38,200.35,207.39,50.1261052466,62404012,0.0,1.0,46.5143,47.0142,46.6788,47.3182,44.3819,48.6466,46.5143,0.6988,0.4152,0.2836,71.6717
2018-08-03,207.03,208.74,205.48,207.99,50.2711250795,33447396,0.0,1.0,46.7562,47.4142,47.0209,47.8551,44.1292,49.3833,46.7562,0.8966,0.5115,0.3851,72.1003
2018-08-06,208.0,209.25,207.07,209.07,50.5321607787,25425387,0.0,1.0,46.9797,47.8362,47.3553,48.3418,43.9044,50.0549,46.9797,1.0621,0.6216,0.4405,72.8778
2018-08-07,209.32,209.5,206.76,207.11,50.0584293246,25587387,0.0,1.0,47.1822,48.1773,47.6128,48.6539,43.8656,50.4988,47.1822,1.1419,0.7257,0.4162,69.1942
2018-08-08,206.05,207.81,204.52,207.25,50.0922672856,22525487,0.0,1.0,47.4163,48.4777,47.8489,48.9154,43.9744,50.8582,47.4163,1.1941,0.8194,0.3748,69.3108
2018-08-09,207.28,209.78,207.2,208.88,50.4862378317,23492626,0.0,1.0,47.632,48.8323,48.1001,49.201,43.9939,51.2701,47.632,1.2528,0.9061,0.3468,70.6716
2018-08-10,207.36,209.1,206.67,207.53,50.3363840043,24611202,0.73,1.0,47.8366,49.2499,48.3131,49.4075,44.0755,51.5977,47.8366,1.2726,0.9794,0.2933,69.4388
2018-08-13,207.7,210.95,207.7,208.87,50.6614008913,25890880,0.0,1.0,48.0625,49.726,48.5367,49.6355,44.1942,51.9308,48.0625,1.2995,1.0434,0.2561,70.6093
2018-08-14,210.16,210.56,208.26,209.75,50.8748448172,20748010,0.0,1.0,48.2926,50.2141,48.7594,49.8608,44.3311,52.2541,48.2926,1.3228,1.0993,0.2236,71.3674
2018-08-15,209.22,210.74,208.33,210.24,50.9936942758,28807564,0.0,1.0,48.5413,50.4433,48.9722,50.0668,44.5573,52.5253,48.5413,1.3355,1.1465,0.189,71.7939
2018-08-16,211.75,213.81,211.47,213.32,51.7407480162,28500367,0.0,1.0,48.8095,50.6047,49.2359,50.3711,44.7235,52.8955,48.8095,1.3898,1.1952,0.1946,74.324
2018-08-17,213.44,217.95,213.16,217.58,52.7740106571,35426997,0.0,1.0,49.1346,50.855,49.5728,50.808,44.877,53.3922,49.1346,1.4989,1.2559,0.243,77.2899
2018-08-20,218.1,219.18,215.11,215.46,52.2598048358,30287695,0.0,1.0,49.432,51.0278,49.8287,51.072,45.1737,53.6903,49.432,1.5263,1.31,0.2163,72.8799
2018-08-21,216.8,217.19,214.03,215.04,52.1579338712,26159755,0.0,1.0,49.7075,51.2377,50.0506,51.2694,45.4926,53.9225,49.7075,1.5223,1.3525,0.1698,72.0229
2018-08-22,214.1,216.36,213.84,215.05,52.1603593703,19018131,0.0,1.0,49.9611,51.4445,50.2515,51.4314,45.7971,54.1252,49.9611,1.502,1.3824,0.1196,72.0312
2018-08-23,214.65,217.05,214.6,215.49,52.2670813333,18883224,0.0,1.0,50.2275,51.6226,50.4434,51.5834,46.1908,54.2641,50.2275,1.4774,1.4014,0.076,72.4077
2018-08-24,216.6,216.9,215.11,216.16,52.4295897768,18476356,0.0,1.0,50.5409,51.8319,50.6326,51.7372,46.8583,54.2236,50.5409,1.4543,1.412,0.0424,72.9905
2018-08-27,217.15,218.74,216.33,217.94,52.8613286267,20525117,0.0,1.0,50.889,52.0519,50.8449,51.9416,47.7507,54.0272,50.889,1.4541,1.4204,0.0337,74.4969
