Date,AAPL,SPY,GOOG,TSM,NVDA,MSFT,PYPL,VGT,AMZN,IBM,NFLX,HPQ,SONY,DELL
2018-03-08,44.23500061035156,274.1000061035156,1126.0,43.79999923706055,241.17999267578125,94.43000030517578,79.87000274658203,180.74000549316406,1551.8599853515625,156.2100067138672,317.0,23.950000762939453,51.279998779296875,42.86821746826172
2018-03-09,44.994998931884766,278.8699951171875,1160.0400390625,44.59000015258789,245.3300018310547,96.54000091552734,80.70999908447266,184.30999755859375,1578.8900146484375,159.30999755859375,331.44000244140625,24.649999618530273,51.400001525878906,43.45515060424805
2018-03-12,45.43000030517578,278.5199890136719,1164.5,45.220001220703125,249.75999450683594,96.7699966430664,80.5999984741211,184.9600067138672,1598.3900146484375,160.25999450683594,321.29998779296875,23.829999923706055,50.0099983215332,43.06755447387695
2018-03-13,44.99250030517578,276.7200012207031,1138.1700439453125,44.9900016784668,247.7100067138672,94.41000366210938,80.19999694824219,182.72000122070312,1588.1800537109375,159.32000732421875,315.8800048828125,23.6200008392334,50.06999969482422,42.82392120361328
2018-03-14,44.61000061035156,275.29998779296875,1149.489990234375,45.150001525878906,248.74000549316406,93.8499984741211,83.30999755859375,182.75999450683594,1591.0,158.1199951171875,321.54998779296875,23.479999542236328,50.95000076293945,43.08970260620117
2018-03-15,44.662498474121094,275.0,1149.5799560546875,45.310001373291016,249.33999633789062,94.18000030517578,82.56999969482422,182.8000030517578,1582.3199462890625,159.61000061035156,321.0899963378906,23.479999542236328,51.34000015258789,42.97895812988281
2018-03-16,44.505001068115234,274.20001220703125,1135.72998046875,44.970001220703125,250.47999572753906,94.5999984741211,82.16000366210938,182.2100067138672,1571.6800537109375,160.25999450683594,318.45001220703125,23.510000228881836,50.63999938964844,43.16722106933594
2018-03-19,43.82500076293945,270.489990234375,1099.8199462890625,44.599998474121094,241.0,92.88999938964844,80.30000305175781,178.6300048828125,1544.9300537109375,157.35000610351562,313.4800109863281,23.200000762939453,48.34000015258789,43.17275619506836
2018-03-20,43.810001373291016,270.95001220703125,1097.7099609375,44.83000183105469,249.5800018310547,93.12999725341797,80.86000061035156,178.80999755859375,1586.510009765625,156.1999969482422,317.5,23.280000686645508,48.83000183105469,43.32225799560547
2018-03-21,42.817501068115234,270.42999267578125,1090.8800048828125,44.70000076293945,248.55999755859375,92.4800033569336,81.04000091552734,178.02999877929688,1581.8599853515625,156.69000244140625,316.4800109863281,23.280000686645508,48.689998626708984,42.081947326660156
2018-03-22,42.212501525878906,263.6700134277344,1049.0799560546875,43.689998626708984,241.85000610351562,89.79000091552734,78.55999755859375,173.25,1544.9200439453125,152.08999633789062,306.70001220703125,22.469999313354492,48.130001068115234,41.2292366027832
2018-03-23,41.23500061035156,258.04998779296875,1021.5700073242188,42.58000183105469,232.97000122070312,87.18000030517578,76.44000244140625,168.6300048828125,1495.56005859375,148.88999938964844,300.94000244140625,21.850000381469727,47.88999938964844,40.49834060668945
2018-03-26,43.192501068115234,265.1099853515625,1053.2099609375,44.27000045776367,244.47999572753906,93.77999877929688,78.94999694824219,175.02999877929688,1555.8599853515625,153.3699951171875,320.3500061035156,22.200000762939453,48.66999816894531,41.6002197265625
2018-03-27,42.084999084472656,260.6000061035156,1005.0999755859375,43.290000915527344,225.52000427246094,89.47000122070312,76.30999755859375,169.08999633789062,1497.050048828125,151.91000366210938,300.69000244140625,21.770000457763672,47.869998931884766,40.797340393066406
2018-03-28,41.619998931884766,259.8299865722656,1004.5599975585938,42.689998626708984,221.35000610351562,89.38999938964844,75.05999755859375,167.4199981689453,1431.4200439453125,152.52000427246094,285.7699890136719,21.690000534057617,48.08000183105469,39.922481536865234
2018-03-29,41.94499969482422,263.1499938964844,1031.7900390625,43.7599983215332,231.58999633789062,91.2699966430664,75.87000274658203,171.0,1447.3399658203125,153.42999267578125,295.3500061035156,21.920000076293945,48.34000015258789,40.5370979309082
2018-04-02,41.66999816894531,257.4700012207031,1006.469970703125,42.5,221.0500030517578,88.5199966430664,75.0,166.8800048828125,1371.989990234375,150.07000732421875,280.2900085449219,21.139999389648438,47.9900016784668,40.177188873291016
2018-04-03,42.09749984741211,260.7699890136719,1013.4099731445312,43.47999954223633,225.35000610351562,89.70999908447266,74.55999755859375,168.38999938964844,1392.050048828125,149.85000610351562,283.6700134277344,21.31999969482422,48.84000015258789,40.32115173339844
2018-04-04,42.90250015258789,263.55999755859375,1025.1400146484375,43.939998626708984,226.24000549316406,92.33000183105469,74.77999877929688,170.6199951171875,1410.5699462890625,154.1199951171875,288.94000244140625,21.540000915527344,48.970001220703125,40.40420913696289
2018-04-05,43.20000076293945,265.6400146484375,1027.81005859375,43.31999969482422,221.3800048828125,92.37999725341797,76.94999694824219,171.33999633789062,1451.75,154.02999877929688,293.9700012207031,21.549999237060547,49.150001525878906,40.315616607666016
2018-04-06,42.095001220703125,259.7200012207031,1007.0399780273438,42.41999816894531,214.25,90.2300033569336,73.86000061035156,167.1999969482422,1405.22998046875,150.57000732421875,288.8500061035156,20.780000686645508,48.439998626708984,39.473976135253906
2018-04-09,42.51250076293945,261.0,1015.4500122070312,43.06999969482422,215.41000366210938,90.7699966430664,75.19000244140625,168.33999633789062,1406.0799560546875,152.69000244140625,289.92999267578125,20.889999389648438,48.56999969482422,39.81174087524414
2018-04-10,43.3125,265.1499938964844,1031.6400146484375,43.58000183105469,227.91000366210938,92.87999725341797,76.79000091552734,172.47999572753906,1436.219970703125,155.38999938964844,298.07000732421875,21.75,49.75,40.30453872680664
2018-04-11,43.11000061035156,263.760009765625,1019.969970703125,43.380001068115234,226.24000549316406,91.86000061035156,76.5,171.77000427246094,1427.050048828125,155.36000061035156,303.6700134277344,21.59000015258789,49.349998474121094,39.82835006713867
2018-04-12,43.53499984741211,265.92999267578125,1032.510009765625,43.849998474121094,234.60000610351562,93.58000183105469,77.45999908447266,173.91000366210938,1448.5,158.07000732421875,309.25,21.940000534057617,49.13999938964844,40.24363327026367
2018-04-13,43.682498931884766,265.1499938964844,1029.27001953125,42.650001525878906,231.5,93.08000183105469,77.2699966430664,173.22000122070312,1430.7900390625,156.7100067138672,311.6499938964844,21.770000457763672,48.88999938964844,40.365447998046875
2018-04-16,43.95500183105469,267.3299865722656,1037.97998046875,42.869998931884766,231.49000549316406,94.16999816894531,77.80000305175781,174.4199981689453,1441.5,157.88999938964844,307.7799987792969,21.850000381469727,49.349998474121094,41.16832733154297
2018-04-17,44.560001373291016,270.19000244140625,1074.1600341796875,42.310001373291016,237.5399932861328,96.06999969482422,80.02999877929688,178.0399932861328,1503.8299560546875,160.91000366210938,336.05999755859375,22.049999237060547,49.77000045776367,41.74418640136719
2018-04-18,44.459999084472656,270.3900146484375,1072.0799560546875,41.91999816894531,236.3699951171875,96.44000244140625,80.33999633789062,177.74000549316406,1527.8399658203125,148.7899932861328,334.5199890136719,22.030000686645508,50.459999084472656,41.96567153930664
2018-04-19,43.20000076293945,268.8900146484375,1087.699951171875,39.529998779296875,229.0399932861328,96.11000061035156,79.68000030517578,175.64999389648438,1556.9100341796875,147.6999969482422,332.70001220703125,21.65999984741211,49.72999954223633,40.919158935546875
2018-04-20,41.43000030517578,266.6099853515625,1072.9599609375,38.95000076293945,228.7100067138672,95.0,78.7300033569336,173.19000244140625,1527.489990234375,144.89999389648438,327.7699890136719,21.530000686645508,49.7599983215332,40.238094329833984
2018-04-23,41.310001373291016,266.57000732421875,1067.449951171875,38.75,223.8800048828125,95.3499984741211,78.20999908447266,172.47000122070312,1517.8599853515625,145.86000061035156,318.69000244140625,21.3799991607666,49.40999984741211,40.47065353393555
2018-04-24,40.73500061035156,262.9800109863281,1019.97998046875,38.75,221.1999969482422,93.12000274658203,75.27999877929688,169.2100067138672,1460.0899658203125,145.55999755859375,307.0199890136719,21.200000762939453,49.38999938964844,40.10520553588867
2018-04-25,40.912498474121094,263.6300048828125,1021.1799926757812,38.16999816894531,216.66000366210938,92.30999755859375,74.0,168.94000244140625,1460.1700439453125,145.94000244140625,305.760009765625,21.309999465942383,49.58000183105469,39.74529266357422
2018-04-26,41.05500030517578,266.30999755859375,1040.0400390625,38.16999816894531,225.22000122070312,94.26000213623047,76.02999877929688,172.3699951171875,1517.9599609375,146.72000122070312,313.9800109863281,21.479999542236328,50.18000030517578,40.40420913696289
2018-04-27,40.58000183105469,266.55999755859375,1030.050048828125,38.16999816894531,226.3300018310547,95.81999969482422,74.12999725341797,171.63999938964844,1572.6199951171875,146.47999572753906,311.760009765625,21.610000610351562,45.5,40.210411071777344
2018-04-30,41.314998626708984,264.510009765625,1017.3300170898438,38.45000076293945,224.89999389648438,93.5199966430664,74.61000061035156,170.9600067138672,1566.1300048828125,144.9600067138672,312.4599914550781,21.489999771118164,45.83000183105469,39.7397575378418
2018-05-01,42.275001525878906,264.9800109863281,1037.31005859375,38.93000030517578,227.13999938964844,95.0,74.80999755859375,173.02000427246094,1582.260009765625,145.0,313.29998779296875,21.81999969482422,46.349998474121094,39.54042053222656
2018-05-02,44.14250183105469,263.20001220703125,1024.3800048828125,37.75,226.30999755859375,93.51000213623047,71.7300033569336,173.07000732421875,1569.6800537109375,142.4499969482422,313.3599853515625,21.549999237060547,46.65999984741211,39.14728546142578
2018-05-03,44.22249984741211,262.6199951171875,1023.719970703125,38.099998474121094,232.99000549316406,94.06999969482422,73.44999694824219,173.61000061035156,1572.0799560546875,141.99000549316406,311.69000244140625,21.31999969482422,47.099998474121094,39.42414093017578
2018-05-04,45.95750045776367,266.0199890136719,1048.2099609375,38.59000015258789,239.05999755859375,95.16000366210938,73.98999786376953,176.8800048828125,1580.949951171875,143.91000366210938,320.0899963378906,21.68000030517578,47.56999969482422,40.39313507080078
2018-05-07,46.290000915527344,266.9200134277344,1054.7900390625,38.45000076293945,248.67999267578125,96.22000122070312,74.66999816894531,178.41000366210938,1600.1400146484375,143.22000122070312,326.260009765625,21.790000915527344,47.439998626708984,40.138427734375
2018-05-08,46.51250076293945,266.9200134277344,1053.9100341796875,39.18000030517578,250.39999389648438,95.80999755859375,75.72000122070312,179.08999633789062,1592.3900146484375,143.0,326.8900146484375,21.959999084472656,47.38999938964844,39.87264633178711
2018-05-09,46.84000015258789,269.5,1082.760009765625,39.349998474121094,255.77999877929688,96.94000244140625,77.01000213623047,181.44000244140625,1608.0,142.61000061035156,330.29998779296875,22.579999923706055,47.310001373291016,40.26578140258789
2018-05-10,47.5099983215332,272.0199890136719,1097.5699462890625,39.77000045776367,260.1300048828125,97.91000366210938,79.19000244140625,183.60000610351562,1609.0799560546875,144.24000549316406,329.6000061035156,22.75,46.880001068115234,41.356590270996094
2018-05-11,47.147499084472656,272.8500061035156,1098.260009765625,39.90999984741211,254.52999877929688,97.69999694824219,79.19999694824219,183.07000732421875,1602.9100341796875,144.13999938964844,326.4599914550781,22.709999084472656,48.08000183105469,41.15171813964844
2018-05-14,47.037498474121094,272.9800109863281,1100.199951171875,39.95000076293945,255.36000061035156,98.02999877929688,78.80999755859375,182.83999633789062,1601.5400390625,144.3000030517578,328.5299987792969,22.56999969482422,48.34000015258789,40.7862663269043
2018-05-15,46.61000061035156,271.1000061035156,1079.22998046875,39.29999923706055,245.55999755859375,97.31999969482422,77.79000091552734,181.25,1576.1199951171875,143.74000549316406,326.1300048828125,22.040000915527344,47.5099983215332,40.930233001708984
2018-05-16,47.04499816894531,272.239990234375,1081.77001953125,39.790000915527344,246.00999450683594,97.1500015258789,77.81999969482422,182.1999969482422,1587.280029296875,144.6300048828125,328.19000244140625,22.229999542236328,47.81999969482422,41.09634780883789
2018-05-17,46.747501373291016,272.010009765625,1078.5899658203125,38.959999084472656,247.7100067138672,96.18000030517578,79.19000244140625,181.3000030517578,1581.760009765625,144.5,325.2200012207031,22.299999237060547,48.79999923706055,41.15171813964844
2018-05-18,46.57749938964844,271.3299865722656,1066.3599853515625,38.41999816894531,245.94000244140625,96.36000061035156,80.79000091552734,180.60000610351562,1574.3699951171875,144.0800018310547,324.17999267578125,22.139999389648438,48.599998474121094,43.637874603271484
2018-05-21,46.907501220703125,273.3699951171875,1079.5799560546875,39.470001220703125,244.24000549316406,97.5999984741211,81.25,182.00999450683594,1585.4599609375,145.49000549316406,331.82000732421875,22.09000015258789,48.38999938964844,44.55703353881836
2018-05-22,46.790000915527344,272.6099853515625,1069.72998046875,39.63999938964844,242.6999969482422,97.5,80.62000274658203,181.5800018310547,1581.4000244140625,145.08999633789062,331.6199951171875,22.06999969482422,47.060001373291016,44.72314453125
2018-05-23,47.09000015258789,273.3599853515625,1079.68994140625,39.650001525878906,247.5399932861328,98.66000366210938,81.08000183105469,182.97999572753906,1601.8599853515625,144.6699981689453,344.7200012207031,21.899999618530273,46.470001220703125,45.343299865722656
2018-05-24,47.037498474121094,272.79998779296875,1079.239990234375,39.27000045776367,247.69000244140625,98.30999755859375,81.55000305175781,182.85000610351562,1603.0699462890625,144.07000732421875,349.2900085449219,21.920000076293945,46.459999084472656,45.77519226074219
2018-05-25,47.14500045776367,272.1499938964844,1075.6600341796875,39.29999923706055,249.27999877929688,98.36000061035156,80.95999908447266,182.88999938964844,1610.1500244140625,143.63999938964844,351.2900085449219,21.90999984741211,46.400001525878906,45.415283203125
2018-05-29,46.974998474121094,269.0199890136719,1060.3199462890625,38.15999984741211,248.58999633789062,98.01000213623047,80.7300033569336,181.86000061035156,1612.8699951171875,141.22000122070312,349.7300109863281,21.299999237060547,46.599998474121094,44.6013298034668
2018-05-30,46.875,272.6099853515625,1067.800048828125,38.34000015258789,252.99000549316406,98.94999694824219,81.5999984741211,183.1999969482422,1624.8900146484375,142.6199951171875,353.5400085449219,22.15999984741211,47.209999084472656,44.87264633178711
2018-05-31,46.717498779296875,270.94000244140625,1084.989990234375,38.70000076293945,252.19000244140625,98.83999633789062,82.06999969482422,183.00999450683594,1629.6199951171875,141.30999755859375,351.6000061035156,22.030000686645508,47.09000015258789,44.662235260009766
2018-06-01,47.560001373291016,273.6000061035156,1119.5,39.20000076293945,257.6199951171875,100.79000091552734,83.25,186.32000732421875,1641.5400390625,141.9499969482422,359.92999267578125,22.68000030517578,47.66999816894531,46.98228073120117
2018-06-04,47.95750045776367,274.8999938964844,1139.2900390625,39.970001220703125,264.8500061035156,101.66999816894531,84.56999969482422,187.8800048828125,1665.27001953125,143.0399932861328,361.80999755859375,22.739999771118164,49.08000183105469,47.081947326660156
2018-06-05,48.32749938964844,275.1000061035156,1139.6600341796875,39.540000915527344,265.07000732421875,102.19000244140625,85.05000305175781,188.91000366210938,1696.3499755859375,143.6999969482422,365.79998779296875,23.420000076293945,49.310001373291016,47.97895812988281
2018-06-06,48.494998931884766,277.3999938964844,1136.8800048828125,39.560001373291016,265.1499938964844,102.48999786376953,85.20999908447266,190.0,1695.75,144.7100067138672,367.45001220703125,23.510000228881836,50.18000030517578,48.366554260253906
2018-06-07,48.3650016784668,277.3699951171875,1123.8599853515625,39.52000045776367,262.8999938964844,100.87999725341797,83.2699966430664,187.85000610351562,1689.300048828125,145.36000061035156,361.3999938964844,23.549999237060547,49.880001068115234,48.75968933105469
2018-06-08,47.92499923706055,278.19000244140625,1120.8699951171875,38.93000030517578,262.2799987792969,101.62999725341797,84.33999633789062,187.8800048828125,1683.989990234375,146.13999938964844,360.57000732421875,23.709999084472656,49.959999084472656,48.9091911315918
2018-06-11,47.807498931884766,278.55999755859375,1129.989990234375,38.7599983215332,260.6199951171875,101.05000305175781,83.88999938964844,187.86000061035156,1689.1199951171875,146.5800018310547,361.45001220703125,24.010000228881836,50.5,48.527130126953125
2018-06-12,48.06999969482422,278.9200134277344,1139.3199462890625,39.20000076293945,262.5799865722656,101.30999755859375,85.0199966430664,189.1199951171875,1698.75,146.8699951171875,363.8299865722656,23.6200008392334,49.849998474121094,48.01218032836914
2018-06-13,47.67499923706055,278.0299987792969,1134.7900390625,39.04999923706055,262.3999938964844,100.8499984741211,85.2699966430664,188.75,1704.8599853515625,146.35000610351562,379.92999267578125,23.540000915527344,49.81999969482422,48.676631927490234
2018-06-14,47.70000076293945,278.7300109863281,1152.1199951171875,38.599998474121094,266.9100036621094,101.41999816894531,85.61000061035156,189.75999450683594,1723.8599853515625,145.1999969482422,392.8699951171875,23.799999237060547,49.130001068115234,48.676631927490234
2018-06-15,47.209999084472656,277.1300048828125,1152.260009765625,38.689998626708984,265.260009765625,100.12999725341797,85.30999755859375,189.0399932861328,1715.969970703125,145.38999938964844,391.9800109863281,23.59000015258789,49.119998931884766,48.942413330078125
2018-06-18,47.185001373291016,276.55999755859375,1173.4599609375,38.25,265.0899963378906,100.86000061035156,85.8499984741211,189.32000732421875,1723.7900390625,144.47999572753906,390.3999938964844,23.649999618530273,48.369998931884766,49.59579086303711
2018-06-19,46.42250061035156,275.5,1168.06005859375,37.560001373291016,260.1700134277344,100.86000061035156,84.5199966430664,188.00999450683594,1734.780029296875,143.89999389648438,404.9800109863281,23.520000457763672,48.2400016784668,49.28017807006836
2018-06-20,46.625,275.9700012207031,1169.8399658203125,38.349998474121094,262.30999755859375,101.87000274658203,85.94999694824219,188.52999877929688,1750.0799560546875,142.6300048828125,416.760009765625,23.299999237060547,49.560001373291016,49.39091873168945
